quote_date,regionDesc,dateStata,dateISO,year,month,p_mean,p_75,p_median,p_25
200302,East Anglia,01-02-2003,2003-02-01,2003,2,1.4817142,1.55,1.4,1.3
200303,East Anglia,01-03-2003,2003-03-01,2003,3,1.4817142,1.55,1.4,1.3
200304,East Anglia,01-04-2003,2003-04-01,2003,4,1.4878125,1.55,1.4,1.3
200305,East Anglia,01-05-2003,2003-05-01,2003,5,1.5002941,1.55,1.405,1.35
200306,East Anglia,01-06-2003,2003-06-01,2003,6,1.5002941,1.55,1.405,1.35
200307,East Anglia,01-07-2003,2003-07-01,2003,7,1.51,1.55,1.4549999,1.35
200308,East Anglia,01-08-2003,2003-08-01,2003,8,1.5036364,1.55,1.41,1.35
200309,East Anglia,01-09-2003,2003-09-01,2003,9,1.5321212,1.62,1.45,1.39
200310,East Anglia,01-10-2003,2003-10-01,2003,10,1.5541177,1.62,1.45,1.4
200311,East Anglia,01-11-2003,2003-11-01,2003,11,1.5541177,1.62,1.45,1.4
200312,East Anglia,01-12-2003,2003-12-01,2003,12,1.5541177,1.62,1.45,1.4
200401,East Anglia,01-01-2004,2004-01-01,2004,1,1.5426316,1.62,1.455,1.4
200402,East Anglia,01-02-2004,2004-02-01,2004,2,1.5597368,1.62,1.455,1.4
200403,East Anglia,01-03-2004,2004-03-01,2004,3,1.5597368,1.62,1.455,1.4
200404,East Anglia,01-04-2004,2004-04-01,2004,4,1.5794737,1.62,1.455,1.4
200405,East Anglia,01-05-2004,2004-05-01,2004,5,1.6047223,1.67,1.5,1.42
200406,East Anglia,01-06-2004,2004-06-01,2004,6,1.6047223,1.67,1.5,1.42
200407,East Anglia,01-07-2004,2004-07-01,2004,7,1.6084211,1.67,1.5,1.42
200408,East Anglia,01-08-2004,2004-08-01,2004,8,1.6084211,1.67,1.5,1.42
200409,East Anglia,01-09-2004,2004-09-01,2004,9,1.6542106,1.75,1.55,1.46
200410,East Anglia,01-10-2004,2004-10-01,2004,10,1.6542106,1.75,1.55,1.46
200411,East Anglia,01-11-2004,2004-11-01,2004,11,1.6542106,1.75,1.55,1.46
200412,East Anglia,01-12-2004,2004-12-01,2004,12,1.6542106,1.75,1.55,1.46
200501,East Anglia,01-01-2005,2005-01-01,2005,1,1.6197143,1.75,1.55,1.5
200502,East Anglia,01-02-2005,2005-02-01,2005,2,1.664054,1.8,1.55,1.5
200503,East Anglia,01-03-2005,2005-03-01,2005,3,1.7208108,1.9,1.6,1.5
200504,East Anglia,01-04-2005,2005-04-01,2005,4,1.7285366,1.9,1.6,1.5
200505,East Anglia,01-05-2005,2005-05-01,2005,5,1.553125,1.6,1.525,1.5
200506,East Anglia,01-06-2005,2005-06-01,2005,6,1.7442501,1.925,1.6,1.5
200507,East Anglia,01-07-2005,2005-07-01,2005,7,1.7442501,1.925,1.6,1.5
200508,East Anglia,01-08-2005,2005-08-01,2005,8,1.7442501,1.925,1.6,1.5
200509,East Anglia,01-09-2005,2005-09-01,2005,9,1.8025641,1.98,1.7,1.55
200510,East Anglia,01-10-2005,2005-10-01,2005,10,1.779,1.965,1.675,1.525
200511,East Anglia,01-11-2005,2005-11-01,2005,11,1.779,1.965,1.675,1.525
200512,East Anglia,01-12-2005,2005-12-01,2005,12,1.779,1.965,1.675,1.525
200601,East Anglia,01-01-2006,2006-01-01,2006,1,1.836875,2.0700002,1.7,1.55
200602,East Anglia,01-02-2006,2006-02-01,2006,2,1.829697,2,1.7,1.55
200603,East Anglia,01-03-2006,2006-03-01,2006,3,1.7995,1.975,1.675,1.55
200604,East Anglia,01-04-2006,2006-04-01,2006,4,1.7921951,1.95,1.65,1.55
200605,East Anglia,01-05-2006,2006-05-01,2006,5,1.7965,1.95,1.6849999,1.575
200606,East Anglia,01-06-2006,2006-06-01,2006,6,1.7965,1.95,1.6849999,1.575
200607,East Anglia,01-07-2006,2006-07-01,2006,7,1.7965,1.95,1.6849999,1.575
200608,East Anglia,01-08-2006,2006-08-01,2006,8,1.7965,1.95,1.6849999,1.575
200609,East Anglia,01-09-2006,2006-09-01,2006,9,1.8705128,2,1.7,1.6
200610,East Anglia,01-10-2006,2006-10-01,2006,10,1.87375,2,1.725,1.6
200611,East Anglia,01-11-2006,2006-11-01,2006,11,1.87375,2,1.725,1.6
200612,East Anglia,01-12-2006,2006-12-01,2006,12,1.87375,2,1.725,1.6
200701,East Anglia,01-01-2007,2007-01-01,2007,1,1.8825641,2,1.7,1.6
200702,East Anglia,01-02-2007,2007-02-01,2007,2,1.8825641,2,1.7,1.6
200703,East Anglia,01-03-2007,2007-03-01,2007,3,1.8825641,2,1.7,1.6
200704,East Anglia,01-04-2007,2007-04-01,2007,4,1.8825641,2,1.7,1.6
200705,East Anglia,01-05-2007,2007-05-01,2007,5,1.8986843,2,1.75,1.6
200706,East Anglia,01-06-2007,2007-06-01,2007,6,1.8986843,2,1.75,1.6
200707,East Anglia,01-07-2007,2007-07-01,2007,7,1.8986843,2,1.75,1.6
200708,East Anglia,01-08-2007,2007-08-01,2007,8,1.8986843,2,1.75,1.6
200709,East Anglia,01-09-2007,2007-09-01,2007,9,1.9561111,2.125,1.8,1.65
200710,East Anglia,01-10-2007,2007-10-01,2007,10,1.9413158,2,1.78,1.65
200711,East Anglia,01-11-2007,2007-11-01,2007,11,1.9413158,2,1.78,1.65
200712,East Anglia,01-12-2007,2007-12-01,2007,12,1.9413158,2,1.78,1.65
200801,East Anglia,01-01-2008,2008-01-01,2008,1,1.8575,1.9,1.78,1.65
200802,East Anglia,01-02-2008,2008-02-01,2008,2,1.8575,1.9,1.78,1.65
200803,East Anglia,01-03-2008,2008-03-01,2008,3,1.9492105,2,1.8,1.65
200804,East Anglia,01-04-2008,2008-04-01,2008,4,1.9492105,2,1.8,1.65
200805,East Anglia,01-05-2008,2008-05-01,2008,5,1.9886487,2,1.85,1.65
200806,East Anglia,01-06-2008,2008-06-01,2008,6,1.9902631,2.05,1.85,1.65
200807,East Anglia,01-07-2008,2008-07-01,2008,7,1.9902631,2.05,1.85,1.65
200808,East Anglia,01-08-2008,2008-08-01,2008,8,1.9902631,2.05,1.85,1.65
200809,East Anglia,01-09-2008,2008-09-01,2008,9,2.0373683,2.0999999,1.875,1.75
200810,East Anglia,01-10-2008,2008-10-01,2008,10,2.0464864,2.0999999,1.9,1.75
200811,East Anglia,01-11-2008,2008-11-01,2008,11,2.0464864,2.0999999,1.9,1.75
200812,East Anglia,01-12-2008,2008-12-01,2008,12,2.0464864,2.0999999,1.9,1.75
200901,East Anglia,01-01-2009,2009-01-01,2009,1,2.0854545,2.5,1.9,1.75
200902,East Anglia,01-02-2009,2009-02-01,2009,2,2.0854545,2.5,1.9,1.75
200903,East Anglia,01-03-2009,2009-03-01,2009,3,2.0654054,2.0999999,1.9,1.75
200904,East Anglia,01-04-2009,2009-04-01,2009,4,2.0654054,2.0999999,1.9,1.75
200905,East Anglia,01-05-2009,2009-05-01,2009,5,2.0889189,2.0999999,1.9,1.8
200906,East Anglia,01-06-2009,2009-06-01,2009,6,2.0889189,2.0999999,1.9,1.8
200907,East Anglia,01-07-2009,2009-07-01,2009,7,2.1288888,2.3,1.925,1.835
200908,East Anglia,01-08-2009,2009-08-01,2009,8,2.1288888,2.3,1.925,1.835
200909,East Anglia,01-09-2009,2009-09-01,2009,9,2.1811111,2.4749999,2,1.885
200910,East Anglia,01-10-2009,2009-10-01,2009,10,2.1811111,2.4749999,2,1.885
200911,East Anglia,01-11-2009,2009-11-01,2009,11,2.1811111,2.4749999,2,1.885
200912,East Anglia,01-12-2009,2009-12-01,2009,12,2.1811111,2.4749999,2,1.885
201001,East Anglia,01-01-2010,2010-01-01,2010,1,2.2149999,2.4749999,2,1.9
201002,East Anglia,01-02-2010,2010-02-01,2010,2,2.2149999,2.4749999,2,1.9
201003,East Anglia,01-03-2010,2010-03-01,2010,3,2.2149999,2.4749999,2,1.9
201004,East Anglia,01-04-2010,2010-04-01,2010,4,2.2149999,2.4749999,2,1.9
201005,East Anglia,01-05-2010,2010-05-01,2010,5,2.2719355,2.75,2,1.9
201006,East Anglia,01-06-2010,2010-06-01,2010,6,2.2634375,2.5349998,2,1.905
201007,East Anglia,01-07-2010,2010-07-01,2010,7,2.2634375,2.5349998,2,1.905
201008,East Anglia,01-08-2010,2010-08-01,2010,8,2.2634375,2.5349998,2,1.905
201009,East Anglia,01-09-2010,2010-09-01,2010,9,2.1960869,2.3199999,2,2
201010,East Anglia,01-10-2010,2010-10-01,2010,10,2.1646428,2.2,2,1.95
201011,East Anglia,01-11-2010,2010-11-01,2010,11,2.2160001,2.3199999,2,1.9
201012,East Anglia,01-12-2010,2010-12-01,2010,12,2.2160001,2.3199999,2,1.9
201101,East Anglia,01-01-2011,2011-01-01,2011,1,2.2417142,2.3199999,2,1.9
201102,East Anglia,01-02-2011,2011-02-01,2011,2,2.2417142,2.3199999,2,1.9
201103,East Anglia,01-03-2011,2011-03-01,2011,3,2.2417142,2.3199999,2,1.9
201104,East Anglia,01-04-2011,2011-04-01,2011,4,2.2417142,2.3199999,2,1.9
201105,East Anglia,01-05-2011,2011-05-01,2011,5,2.2123334,2.2,2,1.95
201106,East Anglia,01-06-2011,2011-06-01,2011,6,2.2803125,2.605,2.05,1.975
201107,East Anglia,01-07-2011,2011-07-01,2011,7,2.2687879,2.4300001,2,1.95
201108,East Anglia,01-08-2011,2011-08-01,2011,8,2.2687879,2.4300001,2,1.95
201109,East Anglia,01-09-2011,2011-09-01,2011,9,2.359375,2.605,2.0699999,1.975
201110,East Anglia,01-10-2011,2011-10-01,2011,10,2.359375,2.605,2.0699999,1.975
201111,East Anglia,01-11-2011,2011-11-01,2011,11,2.359375,2.605,2.0699999,1.975
201112,East Anglia,01-12-2011,2011-12-01,2011,12,2.359375,2.605,2.0699999,1.975
201201,East Anglia,01-01-2012,2012-01-01,2012,1,2.3425806,2.4300001,2.04,1.95
201202,East Anglia,01-02-2012,2012-02-01,2012,2,2.3865626,2.605,2.0699999,1.975
201203,East Anglia,01-03-2012,2012-03-01,2012,3,2.3865626,2.605,2.0699999,1.975
201204,East Anglia,01-04-2012,2012-04-01,2012,4,2.3865626,2.605,2.0699999,1.975
201205,East Anglia,01-05-2012,2012-05-01,2012,5,2.3865626,2.605,2.0699999,1.975
201206,East Anglia,01-06-2012,2012-06-01,2012,6,2.3865626,2.605,2.0699999,1.975
201207,East Anglia,01-07-2012,2012-07-01,2012,7,2.3865626,2.605,2.0699999,1.975
201208,East Anglia,01-08-2012,2012-08-01,2012,8,2.3865626,2.605,2.0699999,1.975
201209,East Anglia,01-09-2012,2012-09-01,2012,9,2.4208333,2.365,2.0999999,2
201210,East Anglia,01-10-2012,2012-10-01,2012,10,2.4208333,2.365,2.0999999,2
201211,East Anglia,01-11-2012,2012-11-01,2012,11,2.4208333,2.365,2.0999999,2
201212,East Anglia,01-12-2012,2012-12-01,2012,12,2.4208333,2.365,2.0999999,2
201301,East Anglia,01-01-2013,2013-01-01,2013,1,2.4291666,2.365,2.1500001,2
201302,East Anglia,01-02-2013,2013-02-01,2013,2,2.4291666,2.365,2.1500001,2
201303,East Anglia,01-03-2013,2013-03-01,2013,3,2.4291666,2.365,2.1500001,2
201304,East Anglia,01-04-2013,2013-04-01,2013,4,2.4291666,2.365,2.1500001,2
201305,East Anglia,01-05-2013,2013-05-01,2013,5,2.4433334,2.375,2.2,2.0250001
201306,East Anglia,01-06-2013,2013-06-01,2013,6,2.4433334,2.375,2.2,2.0250001
201307,East Anglia,01-07-2013,2013-07-01,2013,7,2.4433334,2.375,2.2,2.0250001
201308,East Anglia,01-08-2013,2013-08-01,2013,8,2.4433334,2.375,2.2,2.0250001
201309,East Anglia,01-09-2013,2013-09-01,2013,9,2.4966667,2.375,2.2,2.125
201310,East Anglia,01-10-2013,2013-10-01,2013,10,2.4966667,2.375,2.2,2.125
201311,East Anglia,01-11-2013,2013-11-01,2013,11,2.4966667,2.375,2.2,2.125
201312,East Anglia,01-12-2013,2013-12-01,2013,12,2.4966667,2.375,2.2,2.125
201401,East Anglia,01-01-2014,2014-01-01,2014,1,2.4966667,2.375,2.2,2.125
201402,East Anglia,01-02-2014,2014-02-01,2014,2,2.4966667,2.375,2.2,2.125
201403,East Anglia,01-03-2014,2014-03-01,2014,3,2.4966667,2.375,2.2,2.125
201404,East Anglia,01-04-2014,2014-04-01,2014,4,2.4966667,2.375,2.2,2.125
201405,East Anglia,01-05-2014,2014-05-01,2014,5,2.5008333,2.375,2.2,2.125
201406,East Anglia,01-06-2014,2014-06-01,2014,6,2.5008333,2.375,2.2,2.125
201407,East Anglia,01-07-2014,2014-07-01,2014,7,2.5008333,2.375,2.2,2.125
201408,East Anglia,01-08-2014,2014-08-01,2014,8,2.5008333,2.375,2.2,2.125
201409,East Anglia,01-09-2014,2014-09-01,2014,9,2.5216668,2.4250002,2.2249999,2.1750002
201410,East Anglia,01-10-2014,2014-10-01,2014,10,2.5216668,2.4250002,2.2249999,2.1750002
201411,East Anglia,01-11-2014,2014-11-01,2014,11,2.5216668,2.4250002,2.2249999,2.1750002
201412,East Anglia,01-12-2014,2014-12-01,2014,12,2.5216668,2.4250002,2.2249999,2.1750002
201501,East Anglia,01-01-2015,2015-01-01,2015,1,2.5550001,2.4250002,2.2750001,2.1750002
201502,East Anglia,01-02-2015,2015-02-01,2015,2,2.5550001,2.4250002,2.2750001,2.1750002
201503,East Anglia,01-03-2015,2015-03-01,2015,3,2.5550001,2.4250002,2.2750001,2.1750002
201504,East Anglia,01-04-2015,2015-04-01,2015,4,2.5550001,2.4250002,2.2750001,2.1750002
201505,East Anglia,01-05-2015,2015-05-01,2015,5,2.53,2.375,2.25,2.125
201506,East Anglia,01-06-2015,2015-06-01,2015,6,2.53,2.375,2.25,2.125
201507,East Anglia,01-07-2015,2015-07-01,2015,7,2.53,2.375,2.25,2.125
201508,East Anglia,01-08-2015,2015-08-01,2015,8,2.53,2.375,2.25,2.125
201509,East Anglia,01-09-2015,2015-09-01,2015,9,2.23,2.3,2.3,2.1500001
201510,East Anglia,01-10-2015,2015-10-01,2015,10,2.2125001,2.3,2.2750001,2.125
201511,East Anglia,01-11-2015,2015-11-01,2015,11,2.2125001,2.3,2.2750001,2.125
201512,East Anglia,01-12-2015,2015-12-01,2015,12,2.2125001,2.3,2.2750001,2.125
201601,East Anglia,01-01-2016,2016-01-01,2016,1,2.2166667,2.3,2.2750001,2.125
201602,East Anglia,01-02-2016,2016-02-01,2016,2,2.2166667,2.3,2.2750001,2.125
201603,East Anglia,01-03-2016,2016-03-01,2016,3,2.2166667,2.3,2.2750001,2.125
201604,East Anglia,01-04-2016,2016-04-01,2016,4,2.2166667,2.3,2.2750001,2.125
201605,East Anglia,01-05-2016,2016-05-01,2016,5,2.2333333,2.3,2.2750001,2.1750002
201606,East Anglia,01-06-2016,2016-06-01,2016,6,2.2333333,2.3,2.2750001,2.1750002
201607,East Anglia,01-07-2016,2016-07-01,2016,7,2.2333333,2.3,2.2750001,2.1750002
201608,East Anglia,01-08-2016,2016-08-01,2016,8,2.2333333,2.3,2.2750001,2.1750002
201609,East Anglia,01-09-2016,2016-09-01,2016,9,2.2416666,2.3249998,2.2750001,2.2
201610,East Anglia,01-10-2016,2016-10-01,2016,10,2.2416666,2.3249998,2.2750001,2.2
201611,East Anglia,01-11-2016,2016-11-01,2016,11,2.2416666,2.3249998,2.2750001,2.2
201612,East Anglia,01-12-2016,2016-12-01,2016,12,2.2416666,2.3249998,2.2750001,2.2
201701,East Anglia,01-01-2017,2017-01-01,2017,1,2.2416666,2.3249998,2.2750001,2.2
201702,East Anglia,01-02-2017,2017-02-01,2017,2,2.2416666,2.3249998,2.2750001,2.2
201703,East Anglia,01-03-2017,2017-03-01,2017,3,2.2416666,2.3249998,2.2750001,2.2
201704,East Anglia,01-04-2017,2017-04-01,2017,4,2.2416666,2.3249998,2.2750001,2.2
201705,East Anglia,01-05-2017,2017-05-01,2017,5,2.25,2.3499999,2.3,2.2
201706,East Anglia,01-06-2017,2017-06-01,2017,6,2.2208333,2.3249998,2.3,2.0999999
201707,East Anglia,01-07-2017,2017-07-01,2017,7,2.2208333,2.3249998,2.3,2.0999999
201708,East Anglia,01-08-2017,2017-08-01,2017,8,2.2208333,2.3249998,2.3,2.0999999
201709,East Anglia,01-09-2017,2017-09-01,2017,9,2.2458334,2.3499999,2.3,2.2
201710,East Anglia,01-10-2017,2017-10-01,2017,10,2.2458334,2.3499999,2.3,2.2
201711,East Anglia,01-11-2017,2017-11-01,2017,11,2.2458334,2.3499999,2.3,2.2
201712,East Anglia,01-12-2017,2017-12-01,2017,12,2.2458334,2.3499999,2.3,2.2
201801,East Anglia,01-01-2018,2018-01-01,2018,1,2.2458334,2.3499999,2.3,2.2
201802,East Anglia,01-02-2018,2018-02-01,2018,2,2.2458334,2.3499999,2.3,2.2
201803,East Anglia,01-03-2018,2018-03-01,2018,3,2.2458334,2.3499999,2.3,2.2
201804,East Anglia,01-04-2018,2018-04-01,2018,4,2.2458334,2.3499999,2.3,2.2
201805,East Anglia,01-05-2018,2018-05-01,2018,5,2.2458334,2.3499999,2.3,2.2
201806,East Anglia,01-06-2018,2018-06-01,2018,6,2.2458334,2.3499999,2.3,2.2
201807,East Anglia,01-07-2018,2018-07-01,2018,7,2.2458334,2.3499999,2.3,2.2
201808,East Anglia,01-08-2018,2018-08-01,2018,8,2.2458334,2.3499999,2.3,2.2
201809,East Anglia,01-09-2018,2018-09-01,2018,9,2.2625,2.4000001,2.3,2.1500001
201810,East Anglia,01-10-2018,2018-10-01,2018,10,2.2625,2.4000001,2.3,2.1500001
201811,East Anglia,01-11-2018,2018-11-01,2018,11,2.2625,2.4000001,2.3,2.1500001
201812,East Anglia,01-12-2018,2018-12-01,2018,12,2.2625,2.4000001,2.3,2.1500001
201901,East Anglia,01-01-2019,2019-01-01,2019,1,2.2708333,2.4000001,2.3,2.1500001
201902,East Anglia,01-02-2019,2019-02-01,2019,2,2.2708333,2.4000001,2.3,2.1500001
201903,East Anglia,01-03-2019,2019-03-01,2019,3,2.2708333,2.4000001,2.3,2.1500001
201904,East Anglia,01-04-2019,2019-04-01,2019,4,2.2708333,2.4000001,2.3,2.1500001
201905,East Anglia,01-05-2019,2019-05-01,2019,5,2.3041666,2.5,2.3,2.175
201906,East Anglia,01-06-2019,2019-06-01,2019,6,2.3041666,2.5,2.3,2.175
201907,East Anglia,01-07-2019,2019-07-01,2019,7,2.3041666,2.5,2.3,2.175
201908,East Anglia,01-08-2019,2019-08-01,2019,8,2.3041666,2.5,2.3,2.175
201909,East Anglia,01-09-2019,2019-09-01,2019,9,2.3166666,2.5250001,2.3,2.175
201910,East Anglia,01-10-2019,2019-10-01,2019,10,2.3166666,2.5250001,2.3,2.175
201911,East Anglia,01-11-2019,2019-11-01,2019,11,2.3166666,2.5250001,2.3,2.175
201912,East Anglia,01-12-2019,2019-12-01,2019,12,2.3166666,2.5250001,2.3,2.175
202001,East Anglia,01-01-2020,2020-01-01,2020,1,2.3166666,2.5250001,2.3,2.175
202002,East Anglia,01-02-2020,2020-02-01,2020,2,2.3166666,2.5250001,2.3,2.175
202003,East Anglia,01-03-2020,2020-03-01,2020,3,2.3166666,2.5250001,2.3,2.175
202007,East Anglia,01-07-2020,2020-07-01,2020,7,2.325,2.5,2.3,2.25
202008,East Anglia,01-08-2020,2020-08-01,2020,8,2.325,2.5,2.3,2.25
202009,East Anglia,01-09-2020,2020-09-01,2020,9,2.3208332,2.5,2.3,2.175
202010,East Anglia,01-10-2020,2020-10-01,2020,10,2.3208332,2.5,2.3,2.175
202011,East Anglia,01-11-2020,2020-11-01,2020,11,2.3208332,2.5,2.3,2.175
202012,East Anglia,01-12-2020,2020-12-01,2020,12,2.3208332,2.5,2.3,2.175
202104,East Anglia,01-04-2021,2021-04-01,2021,4,2.3208332,2.5,2.3,2.175
202105,East Anglia,01-05-2021,2021-05-01,2021,5,2.3125,2.5,2.3,2.175
202106,East Anglia,01-06-2021,2021-06-01,2021,6,2.3125,2.5,2.3,2.175
202107,East Anglia,01-07-2021,2021-07-01,2021,7,2.3125,2.5,2.3,2.175
202108,East Anglia,01-08-2021,2021-08-01,2021,8,2.3125,2.5,2.3,2.175
202109,East Anglia,01-09-2021,2021-09-01,2021,9,2.3291667,2.5999999,2.3,2.175
202110,East Anglia,01-10-2021,2021-10-01,2021,10,2.3291667,2.5999999,2.3,2.175
202111,East Anglia,01-11-2021,2021-11-01,2021,11,2.3291667,2.5999999,2.3,2.175
202112,East Anglia,01-12-2021,2021-12-01,2021,12,2.3291667,2.5999999,2.3,2.175
202201,East Anglia,01-01-2022,2022-01-01,2022,1,2.3708334,2.5999999,2.3,2.2750001
202202,East Anglia,01-02-2022,2022-02-01,2022,2,2.3708334,2.5999999,2.3,2.2750001
202203,East Anglia,01-03-2022,2022-03-01,2022,3,2.3708334,2.5999999,2.3,2.2750001
202204,East Anglia,01-04-2022,2022-04-01,2022,4,2.3708334,2.5999999,2.3,2.2750001
202205,East Anglia,01-05-2022,2022-05-01,2022,5,2.4358332,2.6500001,2.3,2.3
202206,East Anglia,01-06-2022,2022-06-01,2022,6,2.4358332,2.6500001,2.3,2.3
202207,East Anglia,01-07-2022,2022-07-01,2022,7,2.4358332,2.6500001,2.3,2.3
202208,East Anglia,01-08-2022,2022-08-01,2022,8,2.4358332,2.6500001,2.3,2.3
202209,East Anglia,01-09-2022,2022-09-01,2022,9,2.4408333,2.5999999,2.4050002,2.3
202210,East Anglia,01-10-2022,2022-10-01,2022,10,2.4408333,2.5999999,2.4050002,2.3
200302,East Midlands,01-02-2003,2003-02-01,2003,2,1.6296667,1.6,1.5,1.34
200303,East Midlands,01-03-2003,2003-03-01,2003,3,1.6296667,1.6,1.5,1.34
200304,East Midlands,01-04-2003,2003-04-01,2003,4,1.6190323,1.6,1.5,1.34
200305,East Midlands,01-05-2003,2003-05-01,2003,5,1.6174194,1.6,1.5,1.3
200306,East Midlands,01-06-2003,2003-06-01,2003,6,1.6174194,1.6,1.5,1.3
200307,East Midlands,01-07-2003,2003-07-01,2003,7,1.6174194,1.6,1.5,1.3
200308,East Midlands,01-08-2003,2003-08-01,2003,8,1.6174194,1.6,1.5,1.3
200309,East Midlands,01-09-2003,2003-09-01,2003,9,1.5713793,1.6,1.45,1.3
200310,East Midlands,01-10-2003,2003-10-01,2003,10,1.6425806,1.6,1.5,1.3
200311,East Midlands,01-11-2003,2003-11-01,2003,11,1.6425806,1.6,1.5,1.3
200312,East Midlands,01-12-2003,2003-12-01,2003,12,1.6425806,1.6,1.5,1.3
200401,East Midlands,01-01-2004,2004-01-01,2004,1,1.6680645,1.65,1.5,1.35
200402,East Midlands,01-02-2004,2004-02-01,2004,2,1.679,1.65,1.525,1.35
200403,East Midlands,01-03-2004,2004-03-01,2004,3,1.6680645,1.65,1.5,1.35
200404,East Midlands,01-04-2004,2004-04-01,2004,4,1.679,1.65,1.525,1.35
200405,East Midlands,01-05-2004,2004-05-01,2004,5,1.6766666,1.65,1.55,1.35
200406,East Midlands,01-06-2004,2004-06-01,2004,6,1.6766666,1.65,1.55,1.35
200407,East Midlands,01-07-2004,2004-07-01,2004,7,1.6766666,1.65,1.55,1.35
200408,East Midlands,01-08-2004,2004-08-01,2004,8,1.6766666,1.65,1.55,1.35
200409,East Midlands,01-09-2004,2004-09-01,2004,9,1.7107407,1.65,1.6,1.4
200410,East Midlands,01-10-2004,2004-10-01,2004,10,1.7107407,1.65,1.6,1.4
200411,East Midlands,01-11-2004,2004-11-01,2004,11,1.7107407,1.65,1.6,1.4
200412,East Midlands,01-12-2004,2004-12-01,2004,12,1.6978571,1.65,1.575,1.375
200501,East Midlands,01-01-2005,2005-01-01,2005,1,1.7103572,1.65,1.575,1.4
200502,East Midlands,01-02-2005,2005-02-01,2005,2,1.6629546,1.65,1.46,1.4
200503,East Midlands,01-03-2005,2005-03-01,2005,3,1.6629546,1.65,1.46,1.4
200504,East Midlands,01-04-2005,2005-04-01,2005,4,1.64125,1.625,1.46,1.4
200505,East Midlands,01-05-2005,2005-05-01,2005,5,1.4968421,1.6,1.45,1.4
200506,East Midlands,01-06-2005,2005-06-01,2005,6,1.6490625,1.65,1.48,1.4
200507,East Midlands,01-07-2005,2005-07-01,2005,7,1.6490625,1.65,1.48,1.4
200508,East Midlands,01-08-2005,2005-08-01,2005,8,1.6490625,1.65,1.48,1.4
200509,East Midlands,01-09-2005,2005-09-01,2005,9,1.675625,1.65,1.5,1.4
200510,East Midlands,01-10-2005,2005-10-01,2005,10,1.675625,1.65,1.5,1.4
200511,East Midlands,01-11-2005,2005-11-01,2005,11,1.675625,1.65,1.5,1.4
200512,East Midlands,01-12-2005,2005-12-01,2005,12,1.675625,1.65,1.5,1.4
200601,East Midlands,01-01-2006,2006-01-01,2006,1,1.635,1.65,1.6,1.5
200602,East Midlands,01-02-2006,2006-02-01,2006,2,1.605098,1.65,1.6,1.5
200603,East Midlands,01-03-2006,2006-03-01,2006,3,1.6230909,1.65,1.5,1.5
200604,East Midlands,01-04-2006,2006-04-01,2006,4,1.6566072,1.65,1.55,1.5
200605,East Midlands,01-05-2006,2006-05-01,2006,5,1.665,1.65,1.575,1.5
200606,East Midlands,01-06-2006,2006-06-01,2006,6,1.665,1.65,1.575,1.5
200607,East Midlands,01-07-2006,2006-07-01,2006,7,1.665,1.65,1.575,1.5
200608,East Midlands,01-08-2006,2006-08-01,2006,8,1.7073913,1.7,1.65,1.5
200609,East Midlands,01-09-2006,2006-09-01,2006,9,1.7436956,1.75,1.65,1.5
200610,East Midlands,01-10-2006,2006-10-01,2006,10,1.7436956,1.75,1.65,1.5
200611,East Midlands,01-11-2006,2006-11-01,2006,11,1.7436956,1.75,1.65,1.5
200612,East Midlands,01-12-2006,2006-12-01,2006,12,1.7436956,1.75,1.65,1.5
200701,East Midlands,01-01-2007,2007-01-01,2007,1,1.7665217,1.75,1.65,1.6
200702,East Midlands,01-02-2007,2007-02-01,2007,2,1.7665217,1.75,1.65,1.6
200703,East Midlands,01-03-2007,2007-03-01,2007,3,1.7665217,1.75,1.65,1.6
200704,East Midlands,01-04-2007,2007-04-01,2007,4,1.7665217,1.75,1.65,1.6
200705,East Midlands,01-05-2007,2007-05-01,2007,5,1.7763044,1.75,1.7,1.6
200706,East Midlands,01-06-2007,2007-06-01,2007,6,1.7763044,1.75,1.7,1.6
200707,East Midlands,01-07-2007,2007-07-01,2007,7,1.7763044,1.75,1.7,1.6
200708,East Midlands,01-08-2007,2007-08-01,2007,8,1.7763044,1.75,1.7,1.6
200709,East Midlands,01-09-2007,2007-09-01,2007,9,1.8281819,1.825,1.7,1.7
200710,East Midlands,01-10-2007,2007-10-01,2007,10,1.8497826,1.85,1.7,1.7
200711,East Midlands,01-11-2007,2007-11-01,2007,11,1.8497826,1.85,1.7,1.7
200712,East Midlands,01-12-2007,2007-12-01,2007,12,1.8497826,1.85,1.7,1.7
200801,East Midlands,01-01-2008,2008-01-01,2008,1,1.8270454,1.825,1.7,1.7
200802,East Midlands,01-02-2008,2008-02-01,2008,2,1.8270454,1.825,1.7,1.7
200803,East Midlands,01-03-2008,2008-03-01,2008,3,1.8270454,1.825,1.7,1.7
200804,East Midlands,01-04-2008,2008-04-01,2008,4,1.8270454,1.825,1.7,1.7
200805,East Midlands,01-05-2008,2008-05-01,2008,5,1.8656818,1.9,1.75,1.7
200806,East Midlands,01-06-2008,2008-06-01,2008,6,1.8656818,1.9,1.75,1.7
200807,East Midlands,01-07-2008,2008-07-01,2008,7,1.8656818,1.9,1.75,1.7
200808,East Midlands,01-08-2008,2008-08-01,2008,8,1.7596667,1.85,1.75,1.7
200809,East Midlands,01-09-2008,2008-09-01,2008,9,1.8034482,1.9,1.8,1.8
